feedforward_error_probability,h,k,H1,V,E1,E_B,E_A,E_A_minus_E_B,E_B_over_E_A,phi,trace_final,initial_energy,post_alice_energy,post_noise_energy,noise_energy_delta,final_global_energy,survival_model,survival_x_column,survival_ratio,survives_positive,survives_half,readout_error_probability,noise_model,noise_strength,noise_qubit
,1.0,0.5,0.17600670131438356,-0.22595206018963526,-0.0499453588752517,0.0499453588752517,0.8944271909999154,0.8444818321246637,0.055840608802842646,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,0.9302042786399121,0.03577708763999665,0.8444818321246637,bob_dephasing,noise_strength,0.6882106723119177,True,True,,dephasing,0.04,1.0
,1.0,0.5,0.17317827418963738,-0.21746677881539672,-0.04428850462575934,0.04428850462575934,0.8944271909999154,0.850138686374156,0.04951605348250591,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,0.9391485505499112,0.04472135954999579,0.8501386863741561,bob_dephasing,noise_strength,0.6102633403898974,True,True,,dephasing,0.05,1.0
,1.0,0.5,0.1703498470648912,-0.20898149744115824,-0.038631650376267035,0.038631650376267035,0.8944271909999154,0.8557955406236484,0.04319149816216923,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,0.9480928224599104,0.053665631459995033,0.8557955406236485,bob_dephasing,noise_strength,0.532316008467878,True,True,,dephasing,0.06,1.0
,1.0,0.5,0.16752141994014502,-0.20049621606691959,-0.032974796126774564,0.032974796126774564,0.8944271909999154,0.8614523948731408,0.03686694284183237,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,0.9570370943699095,0.06260990336999406,0.861452394873141,bob_dephasing,noise_strength,0.4543686765458561,True,False,,dephasing,0.07,1.0
,1.0,0.5,0.16469299281539884,-0.1920109346926811,-0.02731794187728226,0.02731794187728226,0.8944271909999154,0.8671092491226331,0.03054238752149569,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,0.9659813662799087,0.0715541752799933,0.8671092491226333,bob_dephasing,noise_strength,0.3764213446238366,True,False,,dephasing,0.08,1.0
,1.0,0.5,0.16186456569065266,-0.1835256533184425,-0.021661087627789843,0.021661087627789843,0.8944271909999154,0.8727661033721256,0.02421783220115889,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,0.974925638189908,0.08049844718999255,0.8727661033721259,bob_dephasing,noise_strength,0.29847401270181556,True,False,,dephasing,0.09,1.0
,1.0,0.5,0.15903613856590648,-0.175040371944204,-0.01600423337829751,0.01600423337829751,0.8944271909999154,0.8784229576216179,0.01789327688082218,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,0.983869910099907,0.08944271909999157,0.8784229576216179,bob_dephasing,noise_strength,0.22052668077979562,True,False,,dephasing,0.1,1.0
,1.0,0.5,0.15620771144116025,-0.16655509056996537,-0.010347379128805123,0.010347379128805123,0.8944271909999154,0.8840798118711103,0.01156872156048541,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,0.9928141820099061,0.09838699100999071,0.8840798118711104,bob_dephasing,noise_strength,0.14257934885777496,True,False,,dephasing,0.11,1.0
,1.0,0.5,0.15337928431641407,-0.15806980919572683,-0.004690524879312763,0.004690524879312763,0.8944271909999154,0.8897366661206026,0.005244166240148671,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.0017584539199056,0.10733126291999018,0.889736666120603,bob_dephasing,noise_strength,0.06463201693575468,True,False,,dephasing,0.12,1.0
,1.0,0.5,0.15055085719166791,-0.1495845278214883,0.000966329370179625,-0.000966329370179625,0.8944271909999154,0.895393520370095,-0.0010803890801881003,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,1.0107027258299046,0.1162755348299892,0.8953935203700951,bob_dephasing,noise_strength,-0.013315314986265984,False,False,,dephasing,0.13,1.0
,1.0,0.5,0.1477224300669217,-0.14109924644724975,0.006623183619671957,-0.006623183619671957,0.8944271909999154,0.9010503746195874,-0.007404944400524809,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.0196469977399036,0.12521980673998823,0.9010503746195876,bob_dephasing,noise_strength,-0.09126264690828588,False,False,,dephasing,0.14,1.0
,1.0,0.5,0.14489400294217553,-0.13261396507301115,0.012280037869164373,-0.012280037869164373,0.8944271909999154,0.9067072288690798,-0.013729499720861611,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.0285912696499027,0.13416407864998725,0.90670722886908,bob_dephasing,noise_strength,-0.16920997883030695,False,False,,dephasing,0.15,1.0
,1.0,0.5,0.14206557581742935,-0.12412868369877243,0.017936892118656914,-0.017936892118656914,0.8944271909999154,0.9123640831185723,-0.020054055041198553,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.0375355415599021,0.14310835055998672,0.9123640831185724,bob_dephasing,noise_strength,-0.2471573107523297,False,False,,dephasing,0.16,1.0
,1.0,0.5,0.1392371486926831,-0.1156434023245339,0.023593746368149204,-0.023593746368149204,0.8944271909999154,0.9180209373680646,-0.026378610361535215,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.0464798134699014,0.15205262246998597,0.9180209373680649,bob_dephasing,noise_strength,-0.325104642674349,False,False,,dephasing,0.17,1.0
,1.0,0.5,0.13640872156793699,-0.10715812095029542,0.029250600617641564,-0.029250600617641564,0.8944271909999154,0.9236777916175569,-0.032703165681871954,0.1608752771983211,1.0000000000000002,-9.109263393802676e-17,0.8944271909999154,1.0554240853799006,0.1609968943799852,0.9236777916175574,bob_dephasing,noise_strength,-0.4030519745963693,False,False,,dephasing,0.18,1.0
,1.0,0.5,0.13358029444319075,-0.0986728395760568,0.03490745486713395,-0.03490745486713395,0.8944271909999154,0.9293346458670494,-0.03902772100220872,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.0643683572898994,0.169941166289984,0.9293346458670496,bob_dephasing,noise_strength,-0.48099930651838996,False,False,,dephasing,0.19,1.0
,1.0,0.5,0.13075186731844454,-0.09018755820181822,0.040564309116626326,-0.040564309116626326,0.8944271909999154,0.9349915001165418,-0.04535227632254548,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.0733126291998987,0.17888543819998326,0.934991500116542,bob_dephasing,noise_strength,-0.5589466384404105,False,False,,dephasing,0.2,1.0
,1.0,0.5,0.12792344019369836,-0.08170227682757966,0.0462211633661187,-0.0462211633661187,0.8944271909999154,0.9406483543660341,-0.05167683164288223,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.0822569011098981,0.18782971010998273,0.9406483543660342,bob_dephasing,noise_strength,-0.6368939703624309,False,False,,dephasing,0.21,1.0
,1.0,0.5,0.1250950130689522,-0.07321699545334108,0.05187801761561113,-0.05187801761561113,0.8944271909999154,0.9463052086155266,-0.05800138696321905,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.091201173019897,0.19677398201998153,0.9463052086155267,bob_dephasing,noise_strength,-0.7148413022844522,False,False,,dephasing,0.22,1.0
,1.0,0.5,0.12226658594420599,-0.06473171407910247,0.05753487186510352,-0.05753487186510352,0.8944271909999154,0.9519620628650189,-0.06432594228355583,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.1001454449298964,0.205718253929981,0.9519620628650192,bob_dephasing,noise_strength,-0.7927886342064728,False,False,,dephasing,0.23,1.0
,1.0,0.5,0.11943815881945977,-0.05624643270486396,0.06319172611459581,-0.06319172611459581,0.8944271909999154,0.9576189171145112,-0.07065049760389248,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.1090897168398952,0.2146625258399798,0.9576189171145114,bob_dephasing,noise_strength,-0.8707359661284921,False,False,,dephasing,0.24,1.0
,1.0,0.5,0.1166097316947136,-0.047761151330625404,0.0688485803640882,-0.0688485803640882,0.8944271909999154,0.9632757713640037,-0.07697505292422925,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,1.1180339887498945,0.22360679774997905,0.9632757713640037,bob_dephasing,noise_strength,-0.9486832980505129,False,False,,dephasing,0.25,1.0
,1.0,0.5,0.11378130456996742,-0.03927586995638685,0.07450543461358057,-0.07450543461358057,0.8944271909999154,0.968932625613496,-0.083299608244566,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.1269782606598935,0.23255106965997807,0.968932625613496,bob_dephasing,noise_strength,-1.0266306299725334,False,False,,dephasing,0.26,1.0
,1.0,0.5,0.11095287744522123,-0.030790588582148268,0.08016228886307296,-0.08016228886307296,0.8944271909999154,0.9745894798629884,-0.08962416356490278,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.1359225325698927,0.24149534156997732,0.9745894798629886,bob_dephasing,noise_strength,-1.104577961894554,False,False,,dephasing,0.27,1.0
,1.0,0.5,0.10812445032047505,-0.02230530720790963,0.08581914311256542,-0.08581914311256542,0.8944271909999154,0.9802463341124809,-0.09594871888523963,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.1448668044798922,0.2504396134799768,0.9802463341124811,bob_dephasing,noise_strength,-1.1825252938165756,False,False,,dephasing,0.28,1.0
,1.0,0.5,0.10529602319572884,-0.013820025833671132,0.0914759973620577,-0.0914759973620577,0.8944271909999154,0.9859031883619731,-0.10227327420557629,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.153811076389891,0.2593838853899756,0.9859031883619732,bob_dephasing,noise_strength,-1.260472625738595,False,False,,dephasing,0.29,1.0
,1.0,0.5,0.10246759607098262,-0.005334744459432522,0.0971328516115501,-0.0971328516115501,0.8944271909999154,0.9915600426114655,-0.10859782952591306,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.1627553482998905,0.26832815729997506,0.9915600426114658,bob_dephasing,noise_strength,-1.3384199576606155,False,False,,dephasing,0.3,1.0
,1.0,0.5,0.09963916894623646,0.003150536914806032,0.1027897058610425,-0.1027897058610425,0.8944271909999154,0.9972168968609579,-0.11492238484624985,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,1.1716996202098893,0.27727242920997386,0.997216896860958,bob_dephasing,noise_strength,-1.4163672895826365,False,False,,dephasing,0.31,1.0
,1.0,0.5,0.09681074182149026,0.011635818289044642,0.1084465601105349,-0.1084465601105349,0.8944271909999154,1.0028737511104504,-0.12124694016658663,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,1.1806438921198885,0.2862167011199731,1.0028737511104504,bob_dephasing,noise_strength,-1.4943146215046572,False,False,,dephasing,0.32,1.0
,1.0,0.5,0.09398231469674406,0.02012109966328314,0.1141034143600272,-0.1141034143600272,0.8944271909999154,1.0085306053599425,-0.12757149548692331,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,1.1895881640298875,0.29516097302997213,1.0085306053599425,bob_dephasing,noise_strength,-1.5722619534266769,False,False,,dephasing,0.33,1.0
,1.0,0.5,0.0911538875719979,0.028606381037521805,0.1197602686095197,-0.1197602686095197,0.8944271909999154,1.0141874596094351,-0.1338960508072602,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.198532435939887,0.3041052449399716,1.0141874596094353,bob_dephasing,noise_strength,-1.650209285348699,False,False,,dephasing,0.34,1.0
,1.0,0.5,0.08832546044725173,0.03709166241176033,0.12541712285901208,-0.12541712285901208,0.8944271909999154,1.0198443138589275,-0.14022060612759696,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.207476707849886,0.3130495168499706,1.0198443138589275,bob_dephasing,noise_strength,-1.7281566172707195,False,False,,dephasing,0.35000000000000003,1.0
,1.0,0.5,0.08549703332250551,0.045576943785998816,0.13107397710850432,-0.13107397710850432,0.8944271909999154,1.0255011681084198,-0.1465451614479336,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.2164209797598853,0.32199378875996987,1.02550116810842,bob_dephasing,noise_strength,-1.8061039491927382,False,False,,dephasing,0.36,1.0
,1.0,0.5,0.08266860619775931,0.05406222516023744,0.13673083135799674,-0.13673083135799674,0.8944271909999154,1.0311580223579122,-0.15286971676827038,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.2253652516698843,0.3309380606699689,1.0311580223579124,bob_dephasing,noise_strength,-1.8840512811147594,False,False,,dephasing,0.37,1.0
,1.0,0.5,0.07984017907301312,0.06254750653447602,0.14238768560748916,-0.14238768560748916,0.8944271909999154,1.0368148766074046,-0.15919427208860717,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.2343095235798838,0.33988233257996836,1.036814876607405,bob_dephasing,noise_strength,-1.9619986130367804,False,False,,dephasing,0.38,1.0
,1.0,0.5,0.0770117519482669,0.07103278790871463,0.14804453985698152,-0.14804453985698152,0.8944271909999154,1.042471730856897,-0.1655188274089439,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.2432537954898828,0.3488266044899674,1.0424717308568971,bob_dephasing,noise_strength,-2.0399459449588004,False,False,,dephasing,0.39,1.0
,1.0,0.5,0.07418332482352075,0.07951806928295314,0.15370139410647388,-0.15370139410647388,0.8944271909999154,1.0481285851063893,-0.17184338272928065,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.2521980673998818,0.3577708763999664,1.0481285851063895,bob_dephasing,noise_strength,-2.117893276880821,False,False,,dephasing,0.4,1.0
,1.0,0.5,0.07135489769877457,0.08800335065719184,0.1593582483559664,-0.1593582483559664,0.8944271909999154,1.0537854393558819,-0.17816793804961759,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.2611423393098813,0.3667151483099659,1.053785439355882,bob_dephasing,noise_strength,-2.1958406088028437,False,False,,dephasing,0.41000000000000003,1.0
,1.0,0.5,0.06852647057402843,0.09648863203143017,0.1650151026054586,-0.1650151026054586,0.8944271909999154,1.059442293605374,-0.18449249336995413,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,1.27008661121988,0.3756594202199647,1.059442293605374,bob_dephasing,noise_strength,-2.2737879407248616,False,False,,dephasing,0.42,1.0
,1.0,0.5,0.06569804344928219,0.10497391340566889,0.17067195685495107,-0.17067195685495107,0.8944271909999154,1.0650991478548666,-0.190817048690291,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.2790308831298796,0.38460369212996415,1.0650991478548668,bob_dephasing,noise_strength,-2.3517352726468834,False,False,,dephasing,0.43,1.0
,1.0,0.5,0.06286961632453603,0.11345919477990733,0.17632881110444337,-0.17632881110444337,0.8944271909999154,1.0707560021043587,-0.1971416040106277,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,1.2879751550398784,0.39354796403996295,1.0707560021043587,bob_dephasing,noise_strength,-2.4296826045689026,False,False,,dephasing,0.44,1.0
,1.0,0.5,0.06004118919978979,0.12194447615414603,0.18198566535393582,-0.18198566535393582,0.8944271909999154,1.0764128563538513,-0.2034661593309645,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.2969194269498778,0.4024922359499624,1.0764128563538513,bob_dephasing,noise_strength,-2.507629936490924,False,False,,dephasing,0.45,1.0
,1.0,0.5,0.05721276207504361,0.13042975752838457,0.18764251960342818,-0.18764251960342818,0.8944271909999154,1.0820697106033437,-0.20979071465130125,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.3058636988598769,0.41143650785996144,1.082069710603344,bob_dephasing,noise_strength,-2.5855772684129446,False,False,,dephasing,0.46,1.0
,1.0,0.5,0.05438433495029742,0.13891503890262316,0.19329937385292056,-0.19329937385292056,0.8944271909999154,1.087726564852836,-0.21611526997163802,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.3148079707698759,0.42038077976996047,1.087726564852836,bob_dephasing,noise_strength,-2.663524600334965,False,False,,dephasing,0.47000000000000003,1.0
,1.0,0.5,0.051555907825551237,0.14740032027686173,0.19895622810241298,-0.19895622810241298,0.8944271909999154,1.0933834191023284,-0.2224398252919748,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.3237522426798751,0.4293250516799597,1.0933834191023286,bob_dephasing,noise_strength,-2.741471932256986,False,False,,dephasing,0.48,1.0
,1.0,0.5,0.04872748070080504,0.15588560165110027,0.2046130823519053,-0.2046130823519053,0.8944271909999154,1.0990402733518208,-0.22876438061231152,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.3326965145898741,0.43826932358995874,1.0990402733518208,bob_dephasing,noise_strength,-2.819419264179006,False,False,,dephasing,0.49,1.0
